file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111207_www.zdrowiutko.info_458120636c549e2575a4fe998f7365f52987c6e61bac575a78e55e6d	48.49	36.48	72.30	26.09	20.00	37.50	201	350	77	3	12	5
20120106_www.kurierlubelski.pl_f30bc4a6f30f2cf37d811cf421a158e5705660cbaf1aa09a0d5abf79	4.03	4.24	3.85	0.00	0.00	0.00	5	113	125	0	0	6
20120106_wiadomosci.gazeta.pl_9e3a495d6d34f0786bb36d7959b1cfd0fd7be66d18123b9282771fcf	90.66	94.41	87.19	66.67	58.33	77.78	456	27	67	7	5	2
20120105_www.biolog.pl_18fa987c4df0404a2a81a488b1c87144123c6f9aac96f4ab89ec37c0	85.31	78.58	93.31	0.00	0.00	0.00	488	133	35	0	10	13
20120106_biznes.interia.pl_7c18953a68f6289844d42ab7a7811c30f235b0b27bd58f4fe768b52f	72.46	78.48	67.31	70.97	73.33	68.75	350	96	170	11	4	5
20120106_www.zdrowiewpodrozy.pl_5f410c638df6a9193d38a93f51bf764acc9e60cbc883aebe3d0ddf42	76.97	69.47	86.27	0.00	0.00	0.00	132	58	21	0	0	3
20120105_www.zdrowiutko.info_087d4f5b87f18f340f945c2381b1f770980d4e67243a71d8e30f1226	78.74	68.32	92.91	72.73	64.86	82.76	1035	480	79	24	13	5
20120104_wiadomosci.onet.pl_59ec17750f853eea42b7b600e45955002f5be09edb7748048e1824fc	86.29	85.71	86.88	0.00	0.00	0.00	192	32	29	0	0	8
20111207_www.biolog.pl_2f300e5dfb93afb536e83060ca4844e5758ce50af3bf9e2bd91a8b77	0.90	50.00	0.46	0.00	0.00	0.00	1	1	218	0	0	7
20111121_www.biolog.pl_8b000f2ac350c280a189edadad368f1037ca3bb84684617169290369	76.03	66.83	88.16	0.00	0.00	0.00	268	133	36	0	15	8
20120106_wiadomosci.gazeta.pl_b7a7a935284f86094e297bd12f887dfbbbb570e29c3e1b22f5e3d7bc	57.10	42.30	87.84	0.00	0.00	0.00	195	266	27	0	0	7
20120106_www.wprost.pl_1da9a6f43423d0e5ae200279d78abdc31feca05e8dc98ec380e665de	83.37	86.15	80.77	60.00	75.00	50.00	168	27	40	3	1	3
20120106_www.rp.pl_849dd4d86cccc711b3ab79a6bdbe5f22390d676d54d83ae5055a56b5	3.05	7.23	1.94	0.00	0.00	0.00	6	77	304	0	2	9
20120106_www.kurierlubelski.pl_d4de09e672965d66c1c672536e1a13bbcafdfff7172f223238eda9a4	2.56	3.66	1.97	0.00	0.00	0.00	6	158	299	0	0	8
20120105_zdrowie.gazeta.pl_25d02d0e4172561f2efa5f137260da753222aa05e4ac37297f889fe8	58.08	43.82	86.11	76.47	86.67	68.42	248	318	40	13	2	6
