file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_motor.ru_741ecb27c192865fc4990c8509dd63244c4a5f5dc62e30945922cfba	87.56	94.06	81.90	85.71	100.00	75.00	95	6	21	3	0	1
20120106_www.newsru.com_95fc96ababf91e7cfac75e20e8d3a074f3237ae538209f9d22d99eea	69.59	64.08	76.13	51.43	40.91	69.23	405	227	127	9	13	4
20111128_krasnoturinsk.info_5a3bfe4c4a2968237c0aaee00b904f9d78a311ee826c1913c7b15bc0	89.54	88.02	91.11	57.14	57.14	57.14	338	46	33	4	3	3
20120106_glavred.info_df52a83b8d33b1793ec8a3f17de4a163c70f16ad52d42bc8d53b9ece	67.43	61.67	74.37	0.00	0.00	0.00	177	110	61	0	16	8
20120106_fedpress.ru_f481b7b1343b76e5ec11312aab609cb5e9a2878435f70f86fe7b7bda	12.32	6.65	84.04	0.00	0.00	0.00	179	2514	34	0	12	6
20111128_www.ukrkonditer.kiev.ua_289093b207c36db1b5210506878a1ccf4fca6fbc7c5bd711f0173c1d	81.27	76.62	86.52	58.33	43.75	87.50	154	47	24	7	9	1
20120117_www.belnovosti.ru_d8dccb6a4fd4add76ec4356a85d54cd8edbd802b4fa7b563cd6b200d	92.73	96.84	88.95	83.33	100.00	71.43	153	5	19	5	0	2
20120106_glavred.info_4d4c81eaf0f69f9624666acf9a0fd977b6fdd522dd33c415f89eaf9a	62.30	52.99	75.57	60.00	42.86	100.00	133	118	43	6	8	0
20120106_www.regnum.ru_7b4866bab218668c095f650b361d06e16eab7fe26dfd5b97caa7f17d	78.24	68.75	90.78	75.00	75.00	75.00	374	170	38	3	1	1
20120106_www.interfax.ru_355ba0d6cad5b55f60035c44bba3125d27faabe8e0fc232d024bfb4c	94.40	95.47	93.36	94.12	100.00	88.89	464	22	33	8	0	1
20120106_www.nr2.ru_e8a7ab045ab0d623fb358028b6ffa3f30c521db5617b48fa30a13465	84.49	88.40	80.91	17.86	18.52	17.24	1204	158	284	5	22	24
20120106_www.newsru.com_94162a1c8fb6eca8312611a627f86b252c38fbd7149dd213934036e7	63.64	50.53	85.91	44.44	33.33	66.67	189	185	31	4	8	2
20111128_www.pravda.ru_7ce5bfa2c3730b163a4c77382ede7c3303c2ea0228e0d74a8d7fa52f	84.29	83.38	85.22	88.89	100.00	80.00	271	54	47	8	0	2
20120106_www.newsru.com_a16c69df4c571a188b4af39ff04d6dbc337cec15c51046b5cbeb91e3	73.35	67.55	80.23	51.85	53.85	50.00	483	232	119	7	6	7
20120117_www.amic.ru_eb2e69ba48065b9615fb25041258937cf0f5c3b61af7242a722286e3	84.85	80.00	90.32	75.00	75.00	75.00	168	42	18	3	1	1
20120117_www.ukrinform.ua_a895bfeea3493522cbfcc0d265d9e92dbffc4488ec57be734a973a18	1.30	50.00	0.66	0.00	0.00	0.00	1	1	151	0	0	6
20120106_www.ria.ru_ae4b12e2d98ecf9ee39967c98157dab4bb0c79842d33006d588e12e1	55.27	59.45	51.64	70.59	75.00	66.67	173	118	162	6	2	3
20120117_news.bigmir.net_1f362ee6b4ce672737d86be6c69bb293fe8ee05513a7e572142402ce	54.25	42.28	75.66	53.33	57.14	50.00	115	157	37	4	3	4
20120106_obkom.net.ua_5fad92a456b3cb06c5cd98a71dca892d6cf4301c6a058cc69f6e55d6	80.60	79.21	82.05	25.00	100.00	14.29	160	42	35	1	0	6
20120106_eco.ria.ru_4b866e458a65a8794d13e57bb8bb0a8d579f431df28c2d5697c65b21	85.44	86.43	84.47	77.78	77.78	77.78	223	35	41	7	2	2
20120117_www.aif.ru_5d224cab8e1ac20fc930d6d91078bb50cfd5305de854f58319a4c578	38.33	54.33	29.61	66.67	100.00	50.00	69	58	164	4	0	4
20120106_rus.ruvr.ru_0cd8ed7b9610ff92162910a392661d11004b66181a96e8dd1dd8ccbe	50.95	41.41	66.20	0.00	0.00	0.00	94	133	48	0	0	4
20111128_www.interfax-russia.ru_d56227e509a79a573b9e30c4342652e1dff21dffef5ee6bc036d73fc	87.35	93.86	81.68	85.71	100.00	75.00	107	7	24	3	0	1
20111128_www.newsmsk.com_d87d5ce9dbefe4d4faec580153f2df6079fa69407804be77d78c7f1f	75.32	68.81	83.20	52.63	41.67	71.43	203	92	41	5	7	2
20120106_rus.ruvr.ru_b8c034fcc558534bd6db057a46ab31c5aaaa9f123e0c60e2368e4447	68.22	63.48	73.74	0.00	0.00	0.00	73	42	26	0	0	3
20111209_society.lb.ua_5f0b3d3553cb6625647110bb7636d9e3b099445dbd61a081a5398e66	84.43	92.76	77.47	88.89	100.00	80.00	141	11	41	4	0	1
20120117_glavnoe.ua_41ac28886c5ea26376f4973656130c09bed726a1699f756516c4d3d0	85.24	78.85	92.75	82.35	87.50	77.78	179	48	14	7	1	2
20111128_www.novopol.ru_8bd7bb61aff1884e017871c981eb9ea01120a132627812a305c8b4b3	84.83	87.79	82.07	85.71	100.00	75.00	151	21	33	6	0	2
20120106_news.samaratoday.ru_9474d4030e8ba3d2a943aa15a4628d64659de2b6780c74d911cbe458	86.82	89.54	84.25	0.00	0.00	0.00	214	25	40	0	4	6
20120117_www.ria.ru_1c44109cedff9b8a5e054dd489303bbc028febd6611050a4b315ae2d	93.12	96.34	90.11	70.59	75.00	66.67	237	9	26	6	2	3
20120117_nbnews.com.ua_bb83a1f2b55e7079b746f573cc6d8b3ff782d414c67d5c45791ff0da	7.19	15.15	4.72	0.00	0.00	0.00	5	28	101	0	0	5
20111128_www.54rus.org_d4ca4851d04858822d336639f9f929d2534bb775a234b77e87a46db1	82.44	92.00	74.68	25.00	100.00	14.29	115	10	39	1	0	6
20111128_www.ca-news.org_efd1aaa1a79fbba3879315af1ca0a8354a00af3df26ca2323da8e789	90.29	93.90	86.96	85.71	85.71	85.71	200	13	30	6	1	1
20120106_www.regnum.ru_30f1d0887d420e9e7632a8d76374ca3a37a01171affb1dc0c778783a	72.41	74.12	70.79	66.67	75.00	60.00	126	44	52	3	1	2
20120106_rus.ruvr.ru_728f3d8ec0e6248172f881c63434592641f72a6d72d155c8e7e723f0	74.29	68.89	80.62	0.00	0.00	0.00	445	201	107	0	0	16
20111209_www.health-ua.org_80162b2dcb8fd58a6f9ba5efdfb917ff0989788db273617db83808dd	70.59	94.62	56.29	63.16	66.67	60.00	246	14	191	6	3	4
20120117_www.argumenti.ru_e4dcced69d2c19877925b98606ff41d2c6b3a40ceba73b59c9190b51	90.99	91.84	90.16	51.85	53.85	50.00	495	44	54	7	6	7
20120106_primamedia.ru_77eca7ca6623ca1ac72b78ec2ed0961fb32970d01a0b014229e00ab0	85.71	92.39	79.94	60.00	75.00	50.00	255	21	64	3	1	3
20120106_vrn.kp.ru_4481fbbd10a3bec5ba28c38dd1d251d519ccfd1d175cca17e149b764	84.02	87.30	80.99	0.00	0.00	0.00	213	31	50	0	6	7
20120106_news.liga.net_a35ece8fbd5af8c7f07c5f1e63d0d5c422edeea53feefc664ab35582	82.08	80.77	83.44	88.89	80.00	100.00	126	30	25	4	1	0
20111128_www.eurolab.ua_265d038a62e38e494a1ff402790d8f5d92fbffdada6bbd7c83ee5354	82.38	82.38	82.38	76.92	83.33	71.43	159	34	34	5	1	2
20111128_russian-bazaar.com_6a49ccdcd2b1593e0d20b3a4f11ea91901744aef45355eaeb25c3c07	2.62	3.12	2.26	40.00	100.00	25.00	4	124	173	1	0	3
20120106_polit.ru_7a6bdb692f9769ce270ebf54258f7a3ebe7eb571647b99f40ebcf94a	93.37	96.45	90.48	92.31	100.00	85.71	380	14	40	6	0	1
20120106_www.newsland.ru_fb2e3d028833efa4361034bfb98483eee9663dbb967d54b7907a6e86	89.51	94.81	84.77	72.73	80.00	66.67	256	14	46	4	1	2
20120117_ivona.bigmir.net_fc26ebb4ff41057ed53e182316e70ff8422b166dd4e1f88488d94ece	62.03	53.85	73.13	0.00	0.00	0.00	147	126	54	0	8	9
20120106_rus.ruvr.ru_af4fbf485bcc6a1679a23de857b2c1fced9fd1707cd13dbf38fd50e6	74.02	73.06	75.00	0.00	0.00	0.00	141	52	47	0	0	5
20120106_www.newsru.com_455bfb523f2fdfe301c9a5b734ed388576980d3ca213b922e708115a	67.00	61.12	74.12	55.17	57.14	53.33	338	215	118	8	6	7
20111128_www.argumenti.ru_f74174bdeb5d196c3a233801519124ca13a961cc3d4cb6f7f30e4c54	76.54	73.81	79.49	85.71	75.00	100.00	93	33	24	3	1	0
20120106_www.ria.ru_aba670002d5a45afa30f60f4e8dc663cbf7a2d26da9a70cdbbde7fae	2.36	1.47	5.98	12.50	8.33	25.00	7	470	110	1	11	3
20120106_rus.ruvr.ru_f1e26404dc319826c41ffee88eb68506945a93e162364331ffdd61eb	75.60	70.96	80.89	0.00	0.00	0.00	237	97	56	0	0	8
