file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120112_www.express.co.uk_2cc333acdf6ed5465ec0d4d7f4458731780f0c07bca31232aa18a858	77.50	69.11	88.20	9.52	33.33	5.56	396	177	53	1	2	17
20120117_www.dailymail.co.uk_56994e6d6576437c4deaf0da93ed39e5e4ef091958832cf3ec83bd6d	80.34	78.10	82.70	9.52	10.53	8.70	478	134	100	2	17	21
20120117_gazette.jhu.edu_47e76623eb1c3d7206d1cb4165d0b85123ddbbf0f2b1dcd64ab40bee	95.24	93.83	96.69	80.00	75.00	85.71	350	23	12	6	2	1
20111215_www.google.com_1dadb7b8b785257c96e75525287128a33660828a93c87864be59ed53	94.94	92.53	97.47	95.24	100.00	90.91	347	28	9	10	0	1
20120117_www.slbc.lk_ffe253f28e00d6fe592352ade540a8794f1fc39629982208652ab870	76.16	67.30	87.70	0.00	0.00	0.00	107	52	15	0	0	3
20120112_www.dailymail.co.uk_8360aa5d0696320532ff3bc6d5393aaa725db973d2bb2400aef68dda	77.96	74.67	81.55	0.00	0.00	0.00	336	114	76	0	16	17
20120112_www.foxnews.com_758b76cc0f6cf537c117dd591073f38157240017e084e3fb8e1a2d9a	97.12	97.26	96.97	90.62	90.62	90.62	960	27	30	29	3	3
20120117_www.independent.ie_d1f8adf15cd45d6f91736f7d8e6a4ce125b36f88402b3c699e0fcfd2	94.74	95.17	94.31	96.77	100.00	93.75	414	21	25	15	0	1
20120117_www.bbc.co.uk_ee4014a4f6529d9216f9b35b8c4b03d285024160369fef89b9c86b45	79.91	73.31	87.82	82.35	100.00	70.00	173	63	24	7	0	3
20111215_www.bbc.co.uk_b549e6b7ec6bf53a79536b51213191b0752f33e134ba1eaef6ff1b45	96.29	96.06	96.51	90.32	93.33	87.50	415	17	15	14	1	2
20111215_www.google.com_bceb9bbdc9587b15b2cfe90aec22a9d6443a010bc7b7f8755fc2a4fa	95.33	93.10	97.67	95.24	100.00	90.91	378	28	9	10	0	1
20120112_www.theglobeandmail.com_4d28a75adf58743732cee0ecc20179df60b2a311ff393cef89b6088d	94.06	95.53	92.63	94.44	100.00	89.47	641	30	51	17	0	2
20111215_www.4ni.co.uk_e89a5849150069d124708ee2d5f01fcaa2004fe4e62393fcc61dcd61	83.69	79.04	88.92	0.00	0.00	0.00	562	149	70	0	0	20
20120112_www.google.com_2dfbec827e0f441c89fcc448d891770f6e5730f6b1554e1c6dc49cca	95.46	93.29	97.74	95.24	100.00	90.91	389	28	9	10	0	1
20120112_www.scotsman.com_05fc82470d64b6000b7e2bebc552b812a0d8708cd7935287e992f6ac	0.41	50.00	0.21	0.00	0.00	0.00	1	1	481	0	0	16
20120112_www.dailytelegraph.com.au_19da765522c25f1e05b4e2e5c71ead9d2a29c56f410c0e9466d84987	84.25	75.21	95.76	80.00	80.00	80.00	361	119	16	12	3	3
20111215_www.google.com_cdb26ea5a65abb028b8670a95d873fd0db5b7494bc03a29153cfabed	95.40	93.20	97.71	95.24	100.00	90.91	384	28	9	10	0	1
20120117_allafrica.com_ca8306a6e2b39b6e3390076bae8b3db6d31234d8ff6dd0ff5480512a	88.42	83.27	94.24	72.73	80.00	66.67	229	46	14	4	1	2
20120112_www.theage.com.au_3b2621b040935fc7babe189f04a8195e5d6d42f318738af356788972	91.32	92.93	89.76	82.35	100.00	70.00	184	14	21	7	0	3
20120112_www.bbc.co.uk_43f849f890fd1367180abcc0c8b8ae3faf43c4b09a53371d52e33efe	80.40	72.81	89.75	80.65	96.15	69.44	841	314	96	25	1	11
20120117_www.bbc.co.uk_ad83ea8e08d8bd9271e717ba6eeaff8101d3e810c810c17c84451469	78.62	72.01	86.55	77.42	100.00	63.16	386	150	60	12	0	7
20120117_www.mirror.co.uk_33b2a6dd191f2233bfa3c1ef3a49c492b505832883d3050e1940961b	89.36	86.60	92.31	85.71	93.75	78.95	504	78	42	15	1	4
20120117_www.nzherald.co.nz_63f4577ddd683088d27fd6492f831bb6a82726aa2da4eb42f87e9961	82.42	78.82	86.36	7.14	7.41	6.90	614	165	97	2	25	27
20120117_www.yorkshirepost.co.uk_50c87a669df9177b29c3a5d3019d875e04957d02d996b8bb2aac1801	0.47	50.00	0.24	0.00	0.00	0.00	1	1	424	0	0	16
20120112_www.forbes.com_06573abe0d2325fb80b1052a1c35174ba5f221041c38d5faf508b603	91.04	88.91	93.28	87.50	100.00	77.78	569	71	41	7	0	2
20120112_www.cbc.ca_130930eda8db2366fb07c8bcc86b1a960ac1e07d67e36909de294ace	85.53	83.95	87.18	88.89	100.00	80.00	204	39	30	8	0	2
20111215_www.bbc.co.uk_1cf23adb7a882e3c2684f4ef8a0b9f10a45fe51c00624f3307d1cbee	83.67	79.96	87.74	75.68	100.00	60.87	451	113	63	14	0	9
20120112_www.jta.org_4a3379d1f9ec531d5a916677a5a73da5877555db9a120018deeaadb3	79.18	85.48	73.74	70.00	77.78	63.64	365	62	130	7	2	4
20120112_www.azfamily.com_901416d2d30deb043a1da49860792aee2db6df9ed7892be62b8290ce	60.69	45.88	89.62	43.90	42.86	45.00	596	703	69	9	12	11
20120117_www.voxy.co.nz_9822c3f85f78abf468f9e7670d120cd101c2e5cca1defd3b2a312240	89.87	90.64	89.12	85.71	100.00	75.00	213	22	26	6	0	2
20120117_vitals.msnbc.msn.com_446c16a3f7e197591efce13b4ab472f3462cd95375d64b6ec18e8d43	2.76	1.77	6.25	0.00	0.00	0.00	14	776	210	0	3	6
20120112_www.radionz.co.nz_019b7a4433f39cc0bb4134f3fdb4aef3ccc81b7d442d811868a1aa61	92.89	91.21	94.64	83.87	92.86	76.47	353	34	20	13	1	4
20120112_www.slashgear.com_aa9a030c90af5872c76046a4801e9c3a704b820c13ccb4842159f709	90.73	89.49	92.00	50.00	42.86	60.00	230	27	20	3	4	2
20120112_www.cbc.ca_2013ab16a33b8e9a328db6d85e9640d6fdc1f27529f5c142819b392b	92.04	90.08	94.08	94.74	100.00	90.00	318	35	20	9	0	1
20120112_yourlife.usatoday.com_ebe50592eeff17817363219c543164cc48dd75d9b67e95c8cb630c69	81.49	82.44	80.57	0.00	0.00	0.00	568	121	137	0	0	24
20111215_www.dailymail.co.uk_d0ea63908ff796a09c45b95e841dfac33563e802387991bcc135fa4a	77.21	74.03	80.68	0.00	0.00	0.00	476	167	114	0	23	24
20120117_lifestyle.aol.co.uk_03bd3f3ec24087f69f7cc62ad2014eefaa0653bf0aed586e6dac305b	74.25	77.08	71.61	66.67	66.67	66.67	111	33	44	4	2	2
20120117_www.news.com.au_45ec13db07ca54a903d0b2f1ab5560495b485cdc62e5e573caaa8bfc	83.50	75.07	94.08	80.00	88.89	72.73	286	95	18	8	1	3
