file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www2.rizospastis.gr_c44d5229886107a964158809a7762986d468cbec420700d03e3fef7f	94.07	97.85	90.58	83.33	100.00	71.43	500	11	52	5	0	2
20120105_health.in.gr_9aff1149c40ef5839c0c58532ceac309a5ea459588a12c3a24408ea2	86.60	86.73	86.47	9.52	10.00	9.09	294	45	46	1	9	10
20120106_www2.rizospastis.gr_b6790588a82e5a49bbeb17c84d2d9955724b60b3149ff61a623706f7	86.20	92.71	80.54	0.00	0.00	0.00	178	14	43	0	4	5
20120106_www.ethnos.gr_1084803ed0be38ec9e1cd259051c6724425a18b4729e37010668f164	81.83	73.10	92.94	80.00	85.71	75.00	250	92	19	6	1	2
20111207_www.express.gr_5a2b984dd7cae62f5e2aa1e96ffeb4a2232535a31b16445374f66c5f	87.06	83.57	90.85	76.47	81.25	72.22	417	82	42	13	3	5
20120106_www.avgi.gr_32758bb0414ec845fa2c99f6114bd72bfe5267d725c46c88b341b882	91.28	93.03	89.60	80.00	100.00	66.67	267	20	31	4	0	2
20120106_www.kathimerini.com.cy_1237811088607f097f4d460a3f33776468f75970e9775b9b4f2a42dd	82.79	94.39	73.72	33.33	100.00	20.00	101	6	36	1	0	4
20120105_health.in.gr_ce02e86026b514251d6e6f8541c9650917fc21da910b24778e3c6c83	89.61	91.76	87.56	0.00	0.00	0.00	345	31	49	0	6	10
20120106_www2.rizospastis.gr_38caad2915651ddcf48231eb5f4ab64cd6a7b92c8c02b513f402d29e	95.19	97.63	92.87	0.00	0.00	0.00	495	12	38	0	0	6
20120106_www2.rizospastis.gr_4c627406ff6c4cfec9c51f5085dd6caa44978ae56797a0fb64af7695	91.67	96.06	87.66	66.67	100.00	50.00	341	14	48	3	0	3
20120106_www.tovima.gr_7abd8f795d5f410943446e48770f6a123cfddb0f827dd8ca705708d2	78.60	80.48	76.81	9.09	10.00	8.33	202	49	61	1	9	11
20120105_www.iatronet.gr_592fa311de7833d5d1ece2963aa544e055bf7a765e7d0414c7c2bc5e	70.65	58.31	89.61	66.67	62.50	71.43	207	148	24	5	3	2
20120105_www.tovima.gr_07b79daa65528f984e29ec38a6e8e0118143b4371a485c802d651f7e	93.13	93.59	92.67	41.38	46.15	37.50	657	45	52	6	7	10
20120106_www.tovima.gr_526e56bd7f9e2305519228aca4dc084ed33a3ee06a1192f3a43644f6	88.26	89.38	87.17	62.07	69.23	56.25	530	63	78	9	4	7
20111222_www.express.gr_95ab89f215d2fbfc626d18e0207d95c6ae39e790098120fc76942422	77.82	66.74	93.31	0.00	0.00	0.00	293	146	21	0	0	6
