file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www2.rizospastis.gr_c44d5229886107a964158809a7762986d468cbec420700d03e3fef7f	88.29	84.69	92.21	0.00	0.00	0.00	509	92	43	0	6	7
20120105_health.in.gr_9aff1149c40ef5839c0c58532ceac309a5ea459588a12c3a24408ea2	75.22	64.76	89.71	0.00	0.00	0.00	305	166	35	0	2	11
20120106_www2.rizospastis.gr_b6790588a82e5a49bbeb17c84d2d9955724b60b3149ff61a623706f7	75.81	68.36	85.07	0.00	0.00	0.00	188	87	33	0	4	5
20120106_www.ethnos.gr_1084803ed0be38ec9e1cd259051c6724425a18b4729e37010668f164	79.73	72.56	88.48	0.00	0.00	0.00	238	90	31	0	7	8
20111207_www.express.gr_5a2b984dd7cae62f5e2aa1e96ffeb4a2232535a31b16445374f66c5f	85.19	80.70	90.20	0.00	0.00	0.00	414	99	45	0	14	18
20120106_www.avgi.gr_32758bb0414ec845fa2c99f6114bd72bfe5267d725c46c88b341b882	85.26	80.78	90.27	0.00	0.00	0.00	269	64	29	0	4	6
20120106_www.kathimerini.com.cy_1237811088607f097f4d460a3f33776468f75970e9775b9b4f2a42dd	73.97	69.68	78.83	0.00	0.00	0.00	108	47	29	0	1	5
20120105_health.in.gr_ce02e86026b514251d6e6f8541c9650917fc21da910b24778e3c6c83	84.21	81.32	87.31	0.00	0.00	0.00	344	79	50	0	0	10
20120106_www2.rizospastis.gr_38caad2915651ddcf48231eb5f4ab64cd6a7b92c8c02b513f402d29e	89.13	85.52	93.06	0.00	0.00	0.00	496	84	37	0	0	6
20120106_www2.rizospastis.gr_4c627406ff6c4cfec9c51f5085dd6caa44978ae56797a0fb64af7695	84.47	80.00	89.46	0.00	0.00	0.00	348	87	41	0	4	6
20120106_www.tovima.gr_7abd8f795d5f410943446e48770f6a123cfddb0f827dd8ca705708d2	79.92	80.38	79.47	0.00	0.00	0.00	209	51	54	0	1	12
20120105_www.iatronet.gr_592fa311de7833d5d1ece2963aa544e055bf7a765e7d0414c7c2bc5e	80.49	75.86	85.71	0.00	0.00	0.00	198	63	33	0	6	7
20120105_www.tovima.gr_07b79daa65528f984e29ec38a6e8e0118143b4371a485c802d651f7e	90.85	90.72	90.97	0.00	0.00	0.00	645	66	64	0	1	16
20120106_www.tovima.gr_526e56bd7f9e2305519228aca4dc084ed33a3ee06a1192f3a43644f6	83.72	80.95	86.68	0.00	0.00	0.00	527	124	81	0	1	16
20111222_www.express.gr_95ab89f215d2fbfc626d18e0207d95c6ae39e790098120fc76942422	85.09	77.98	93.63	0.00	0.00	0.00	294	83	20	0	0	6
20111216_www.express.gr_b3e6051f0dd31380ead5dabc3379f11543208e81c92d880417870d5b	89.51	87.29	91.85	0.00	0.00	0.00	1071	156	95	0	15	19
20120106_www1.rizospastis.gr_a0c46c9e11a7fe0ec70aca89596807dddb688b5ee5f21075f8563f54	83.79	78.96	89.26	0.00	0.00	0.00	349	93	42	0	4	5
20120106_www2.rizospastis.gr_06396d8fa53c5b4e72a96d668b31aa1ecf07ab9d94f8eb442ca04b5c	39.25	31.82	51.22	0.00	0.00	0.00	21	45	20	0	1	2
20111118_www.express.gr_f226bbc41a07c1a1f6e320e7fe083986f5535a367c8d18b006d92de8	86.05	84.64	87.50	0.00	0.00	0.00	518	94	74	0	0	17
20111220_www.express.gr_07fae9dc16db9e3fa4b72504291c46a4ab71234ff69751ad7f34badb	77.67	68.97	88.89	0.00	0.00	0.00	160	72	20	0	0	6
20111124_www.express.gr_41edb297aa4c3872c400d4cafdd44d524fc56f1c7c28eaf2c3ae6256	83.36	77.01	90.85	0.00	0.00	0.00	258	77	26	0	0	8
20120106_www2.rizospastis.gr_b2138c0b117a24a9b0c5c862bd74433afa9e267d5007d241ea613877	83.38	78.44	88.98	0.00	0.00	0.00	331	91	41	0	4	5
20111109_www.express.gr_6066839f4292469965d02e2879526a4fed12f6a8c4e1ba5ecc111893	88.26	83.88	93.12	0.00	0.00	0.00	406	78	30	0	0	9
20111116_www.express.gr_1db2023edf82f75860f86aaae5f4f7cd09cda3ce998e53aab61cef0b	90.42	87.38	93.68	0.00	0.00	0.00	623	90	42	0	0	12
20111208_www.express.gr_da882fcb03388a9eb9b305a1b9fe9172e88e3dd13a766f46dd793e21	89.68	86.32	93.31	0.00	0.00	0.00	530	84	38	0	0	12
20120106_www1.rizospastis.gr_3bceecc05f9f8ed4e10be7860293dab4aa6615fc4245f6889c0f75c8	80.92	73.17	90.52	0.00	0.00	0.00	210	77	22	0	0	2
20120106_www2.rizospastis.gr_65f79f0c8c9c7b88c9798ff946fe94a0aeb143d875f44cbc190102a2	82.35	78.32	86.82	0.00	0.00	0.00	336	93	51	0	7	9
20120106_www2.rizospastis.gr_59047665d06bfe2a79a6cb23a841225acd543f670882bf5c5b8b9d61	77.76	69.38	88.45	0.00	0.00	0.00	222	98	29	0	5	5
20120106_www2.rizospastis.gr_47c20c12563f82cfff24713ca108825f2bf598af601a270e78a7f104	88.09	84.12	92.46	0.00	0.00	0.00	429	81	35	0	6	7
20111209_www.express.gr_46ec12e526b67d96ff38821c694d5361d8be99ade2067b8430e7b960	69.03	59.44	82.31	0.00	0.00	0.00	107	73	23	0	0	6
20111108_www.express.gr_95662e961b75586f8d3cbf40783417e579e5f8568ff39355feb442a0	88.09	83.78	92.86	0.00	0.00	0.00	403	78	31	0	0	8
20120104_www.ethnos.gr_e448555d474b216bc3089149adc72d7919a6b993918f342124259b5a	88.80	85.93	91.88	0.00	0.00	0.00	464	76	41	0	8	12
20120105_www.iatronet.gr_98e29d2767115b1eec228b6b1d5324684f1e377a61ff2992511a092c	63.07	58.02	69.09	0.00	0.00	0.00	76	55	34	0	5	4
