file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111108_www.express.gr_95662e961b75586f8d3cbf40783417e579e5f8568ff39355feb442a0	94.99	96.00	94.01	0.00	0.00	0.00	408	17	26	0	0	8
20120104_www.ethnos.gr_e448555d474b216bc3089149adc72d7919a6b993918f342124259b5a	95.29	96.54	94.06	0.00	0.00	0.00	475	17	30	0	0	12
20120105_www.iatronet.gr_98e29d2767115b1eec228b6b1d5324684f1e377a61ff2992511a092c	77.78	87.50	70.00	0.00	0.00	0.00	77	11	33	0	0	4
20120106_www.ethnos.gr_3b5f67cacc3ead1a2b0f7ea99e704b65e0b723d7cb2e54b567099190	32.75	20.08	88.74	0.00	0.00	0.00	205	816	26	0	0	7
20120106_www.madata.gr_7fe67e5cad2bb97f9591b75debb7ab74fb06fff553080d7225b5b28b	91.94	93.61	90.32	0.00	0.00	0.00	821	56	88	0	0	31
20120106_news247.gr_9642177fd2e47bb2f105ff5d29a24bed2818abacac9ae5a27f744f07	92.77	94.67	90.94	0.00	0.00	0.00	693	39	69	0	0	28
20120106_www.ethnos.gr_4acbe762fc9067b1ac711dc400e09f5624e11cb5cecba6dd3f11863e	91.30	95.16	87.73	0.00	0.00	0.00	472	24	66	0	0	11
20120105_health.in.gr_4a7cc31923297628d65e4bb867cc70cd36d4943d943638e7c5c67110	93.79	96.88	90.89	0.00	0.00	0.00	559	18	56	0	0	17
20111107_www.express.gr_a22334a5897264c602d403563a377b23fe209d1eaa1e49c06510ca16	91.70	93.10	90.33	0.00	0.00	0.00	243	18	26	0	0	8
20120106_www1.rizospastis.gr_082fa9016c2096df4877f57acc73575eeb7f61307349a2e66adb623b	96.05	98.60	93.63	0.00	0.00	0.00	353	5	24	0	0	6
20111117_www.express.gr_d2562f3c6adb36b590741e0ab5f74e301958cba3810017779b579008	94.21	95.56	92.90	0.00	0.00	0.00	301	14	23	0	0	7
20120106_www.tanea.gr_2743af7d3edc812bc1f95226dd820db129f103e1fdcbab4747d48ca2	84.27	80.07	88.93	0.00	0.00	0.00	217	54	27	0	0	7
20120106_www2.rizospastis.gr_1393daa49ac0bd1888f5ad8b1f4b0026ba2088affae82ba7ba875d33	97.00	98.10	95.92	0.00	0.00	0.00	517	10	22	0	0	5
20120106_www.ekathimerini.gr_66c892f03f51842a17d8f50b3b8d78773079414488f4cc26419290d5	94.31	96.33	92.38	0.00	0.00	0.00	315	12	26	0	0	7
20120106_www1.rizospastis.gr_6324ccce3bf2584356381cf2d0a9f6b1ec45b8e85264a46283e22608	95.81	97.72	93.97	0.00	0.00	0.00	343	8	22	0	0	5
20120106_www.rizospastis.gr_b3a2647643910af92a4e94aa6af092dd222b919c18104ca46e5148fd	93.24	95.83	90.79	0.00	0.00	0.00	207	9	21	0	0	3
20120106_www2.rizospastis.gr_153049d6282cedbdce143ef6cc1ab7ec8e554ca00af0955afcfd58a3	96.71	97.14	96.27	0.00	0.00	0.00	1292	38	50	0	0	19
20120105_health.in.gr_95529ecbcd447882db17066571410eaa5abb659669410269e309d7ff	87.68	84.66	90.91	0.00	0.00	0.00	530	96	53	0	0	15
20120106_www.kavalanet.gr_439c1c31f81f17eb2bdb5534dcc59a6da4532b05c6c6583b269e2c0d	93.01	95.73	90.43	0.00	0.00	0.00	359	16	38	0	0	11
20120106_www2.rizospastis.gr_6877174498b98fffd102234307b963b4319128796e784e3eb00bfdc8	93.83	95.38	92.33	0.00	0.00	0.00	289	14	24	0	0	6
20111129_www.express.gr_43bbae2ad58c174e903cf0f7a4aa96207a86cf2a5d488ae808d0f663	94.20	94.98	93.42	0.00	0.00	0.00	284	15	20	0	0	7
20120106_www.imerisia.gr_a2be2693cc9f782331507fb88a7ca0d4e2dab3c9785a50d64606b5e8	94.70	97.23	92.31	0.00	0.00	0.00	456	13	38	0	0	10
20120106_www1.rizospastis.gr_ceb3b16b1edb4e9c17c96cecb18c8b7485a80f353fa986a9dddd2259	95.71	98.82	92.80	0.00	0.00	0.00	335	4	26	0	0	7
20120106_www1.rizospastis.gr_e53ffb7a7f150345dfe882e7ef338f8e1063da6319be5301ce2eb2f9	96.55	99.17	94.07	0.00	0.00	0.00	476	4	30	0	0	9
20120105_www.tovima.gr_281d8eb32b804880b2e3872d312977d42de48ad934565abff355c4a5	90.40	96.71	84.86	0.00	0.00	0.00	353	12	63	0	0	19
20120106_www.rizospastis.gr_a5dd180392c350fc5216a1d567f4f5f10801947349d28f25e9103517	94.91	96.28	93.57	0.00	0.00	0.00	233	9	16	0	0	2
20111108_www.express.gr_8d87eac6228b913fedfc02679a661fc6e5549935017c9961eb77e303	95.32	96.83	93.85	0.00	0.00	0.00	336	11	22	0	0	6
20120106_www.rizospastis.gr_19eb948b0ebf60960660fdec71812591b074d933dd9428469fa12602	95.81	98.67	93.10	0.00	0.00	0.00	297	4	22	0	0	5
20111215_www.express.gr_c320a7f3e07dca9df780b5037300e0ff5707dd591963fc6c1e06583f	94.08	94.64	93.53	0.00	0.00	0.00	477	27	33	0	0	13
20120106_www.tovima.gr_e86e96f302600f04a179aed847390294542f51d1503da4b522c54ba8	93.59	95.29	91.94	0.00	0.00	0.00	445	22	39	0	0	11
20120106_www2.rizospastis.gr_6c1891ba7050580ca6c1d46be688b48b0f2000aac3b0b3eb370922bf	95.37	96.69	94.09	0.00	0.00	0.00	350	12	22	0	0	5
20120105_health.in.gr_2d5283f445d02655a1938ade9ef89594f9f3703bcccbcdab7e34ebef	93.79	96.85	90.91	0.00	0.00	0.00	400	13	40	0	0	11
20111103_www.express.gr_b790b5da5f6a30c85f59855f847023204bb8b8f289a2c430be3f8e10	95.19	95.53	94.86	0.00	0.00	0.00	406	19	22	0	0	6
20120106_www1.rizospastis.gr_efb243352900c75b75af5f47c36ab1410908dd5082cbde5280654b01	94.21	97.85	90.84	0.00	0.00	0.00	228	5	23	0	0	4
20120106_www2.rizospastis.gr_41d4e64dcd0c98b6230384caa2b7c344d9e5f29d2cede980c9903f76	98.07	99.76	96.43	0.00	0.00	0.00	1242	3	46	0	0	17
20120104_www.ethnos.gr_5683f335ca018cb298ef4c230fe01cd48e2cf9274e8b2a8102fd2861	93.40	96.42	90.57	0.00	0.00	0.00	538	20	56	0	0	18
20120106_www.tanea.gr_3636bb961fc41b8cea72f7318753d851c18e45d9733070b62bde3763	78.79	72.22	86.67	0.00	0.00	0.00	117	45	18	0	0	3
20111115_www.express.gr_acb32363b90ee8aed08fb756afea5c8f035162a21dbf9c4d89156667	94.82	95.43	94.21	0.00	0.00	0.00	439	21	27	0	0	9
20111124_www.express.gr_5b7195d8167087d0cac73874900dbaf94452577d900c917daddc2049	94.92	95.36	94.49	0.00	0.00	0.00	514	25	30	0	0	12
20120106_www.tovima.gr_778fc562195b4f5c513d5409326ea5f59cfda0cdfc2ac2803bb61467	49.09	33.82	89.51	0.00	0.00	0.00	256	501	30	0	0	8
20120106_www.healthierworld.gr_8f1ebb75121b55f2bf3e3904f7531de2e91e18ebcc2e8cac720e66d9	89.23	94.69	84.36	0.00	0.00	0.00	232	13	43	0	0	9
20111107_www.express.gr_dfc1885e3264b533a48748b5e2154a32e563195109ed7424a5340ac1	94.59	94.90	94.27	0.00	0.00	0.00	428	23	26	0	0	8
20111121_www.iatronet.gr_ac6cc5580cf7b6c946fcd9fc07097f52de72399d63ad4aaef285b4fb	95.75	97.77	93.80	0.00	0.00	0.00	439	10	29	0	0	9
20120106_www2.rizospastis.gr_802011dc8844d88519901fcb001b74d86ff3d3a1ceec7f2f606b8712	91.19	92.95	89.51	0.00	0.00	0.00	145	11	17	0	0	2
20120105_www.tovima.gr_52df3a2ac78fa224f229919e635bde144016f650c22f7b006f05b83b	93.27	94.40	92.17	0.00	0.00	0.00	624	37	53	0	0	22
