file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_motor.ru_741ecb27c192865fc4990c8509dd63244c4a5f5dc62e30945922cfba	3.42	3.39	3.45	0.00	0.00	0.00	4	114	112	0	0	4
20120106_www.newsru.com_95fc96ababf91e7cfac75e20e8d3a074f3237ae538209f9d22d99eea	87.44	95.75	80.45	0.00	0.00	0.00	428	19	104	0	0	13
20111128_krasnoturinsk.info_5a3bfe4c4a2968237c0aaee00b904f9d78a311ee826c1913c7b15bc0	94.90	97.18	92.72	0.00	0.00	0.00	344	10	27	0	0	7
20120106_glavred.info_df52a83b8d33b1793ec8a3f17de4a163c70f16ad52d42bc8d53b9ece	86.74	93.24	81.09	0.00	0.00	0.00	193	14	45	0	0	8
20120106_fedpress.ru_f481b7b1343b76e5ec11312aab609cb5e9a2878435f70f86fe7b7bda	2.92	1.81	7.51	0.00	0.00	0.00	16	867	197	0	0	6
20111128_www.ukrkonditer.kiev.ua_289093b207c36db1b5210506878a1ccf4fca6fbc7c5bd711f0173c1d	87.39	91.41	83.71	0.00	0.00	0.00	149	14	29	0	0	8
20120117_www.belnovosti.ru_d8dccb6a4fd4add76ec4356a85d54cd8edbd802b4fa7b563cd6b200d	91.52	95.57	87.79	0.00	0.00	0.00	151	7	21	0	0	7
20120106_glavred.info_4d4c81eaf0f69f9624666acf9a0fd977b6fdd522dd33c415f89eaf9a	83.33	91.22	76.70	0.00	0.00	0.00	135	13	41	0	0	6
20120106_www.regnum.ru_7b4866bab218668c095f650b361d06e16eab7fe26dfd5b97caa7f17d	95.33	96.52	94.17	0.00	0.00	0.00	388	14	24	0	0	4
20120106_www.interfax.ru_355ba0d6cad5b55f60035c44bba3125d27faabe8e0fc232d024bfb4c	93.91	94.68	93.16	0.00	0.00	0.00	463	26	34	0	0	9
20120106_www.nr2.ru_e8a7ab045ab0d623fb358028b6ffa3f30c521db5617b48fa30a13465	92.39	99.15	86.49	0.00	0.00	0.00	1287	11	201	0	0	29
20120106_www.newsru.com_94162a1c8fb6eca8312611a627f86b252c38fbd7149dd213934036e7	89.81	91.51	88.18	0.00	0.00	0.00	194	18	26	0	0	6
20111128_www.pravda.ru_7ce5bfa2c3730b163a4c77382ede7c3303c2ea0228e0d74a8d7fa52f	90.20	93.88	86.79	0.00	0.00	0.00	276	18	42	0	0	10
20120106_www.newsru.com_a16c69df4c571a188b4af39ff04d6dbc337cec15c51046b5cbeb91e3	84.84	95.62	76.25	0.00	0.00	0.00	459	21	143	0	0	14
20120117_www.amic.ru_eb2e69ba48065b9615fb25041258937cf0f5c3b61af7242a722286e3	93.22	93.99	92.47	0.00	0.00	0.00	172	11	14	0	0	4
20120117_www.ukrinform.ua_a895bfeea3493522cbfcc0d265d9e92dbffc4488ec57be734a973a18	90.24	92.41	88.16	0.00	0.00	0.00	134	11	18	0	0	6
20120106_www.ria.ru_ae4b12e2d98ecf9ee39967c98157dab4bb0c79842d33006d588e12e1	27.34	17.73	59.70	0.00	0.00	0.00	200	928	135	0	0	9
20120117_news.bigmir.net_1f362ee6b4ce672737d86be6c69bb293fe8ee05513a7e572142402ce	69.05	63.04	76.32	0.00	0.00	0.00	116	68	36	0	0	8
20120106_obkom.net.ua_5fad92a456b3cb06c5cd98a71dca892d6cf4301c6a058cc69f6e55d6	92.31	99.41	86.15	0.00	0.00	0.00	168	1	27	0	0	7
20120106_eco.ria.ru_4b866e458a65a8794d13e57bb8bb0a8d579f431df28c2d5697c65b21	37.30	23.82	85.98	0.00	0.00	0.00	227	726	37	0	0	9
20120117_www.aif.ru_5d224cab8e1ac20fc930d6d91078bb50cfd5305de854f58319a4c578	1.79	1.86	1.72	0.00	0.00	0.00	4	211	229	0	0	8
20120106_rus.ruvr.ru_0cd8ed7b9610ff92162910a392661d11004b66181a96e8dd1dd8ccbe	4.95	4.42	5.63	0.00	0.00	0.00	8	173	134	0	0	4
20111128_www.interfax-russia.ru_d56227e509a79a573b9e30c4342652e1dff21dffef5ee6bc036d73fc	85.60	89.92	81.68	0.00	0.00	0.00	107	12	24	0	0	4
20111128_www.newsmsk.com_d87d5ce9dbefe4d4faec580153f2df6079fa69407804be77d78c7f1f	81.15	81.15	81.15	0.00	0.00	0.00	198	46	46	0	0	7
20120106_rus.ruvr.ru_b8c034fcc558534bd6db057a46ab31c5aaaa9f123e0c60e2368e4447	1.90	1.38	3.03	0.00	0.00	0.00	3	214	96	0	0	3
20111209_society.lb.ua_5f0b3d3553cb6625647110bb7636d9e3b099445dbd61a081a5398e66	93.26	100.00	87.36	0.00	0.00	0.00	159	0	23	0	0	5
